brand,model_slug,rating,text
HERO ELECTRIC,photon,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
HERO ELECTRIC,photon,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
HERO ELECTRIC,photon,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
OLA ELECTRIC,s1-air,5.0,"The Ola S1 Air is an affordable electric scooter in Ola Electric’s range, aimed at providing budget-friendly electric mobility with decent performance and features. Here's a."
OLA ELECTRIC,s1-air,4.8,"It's a super bike And it is best choice for middle class people's, So they can buy this bike for get better income and manage their money in other works And it had low cost."
OLA ELECTRIC,s1-air,5.0,It's a best vehicle in this range with good mileage and speed.Its running good in the market with good customer services they take care of their customers in very good way.And Ola.
OLA ELECTRIC,s1-air,4.5,I have purchased ola s1 air last month and now I am very satisfied. performance and features are very good.It gives 100 km per charge in eco.The feature I like most is.
OLA ELECTRIC,s1-air,5.0,"Best scooter in this price range. Good experience electric scooter and good looking scooter Then I carefully examined between Ola S1X+ and S1 Air, as both had similar specs, but."
OLA ELECTRIC,s1-air,4.3,"Ola S1 Air is a great choice every usage. The company claims that the ola can get mileage of 150km for each full charge,but i get approximately 100km but i think its really great."
OLA ELECTRIC,s1-air,4.7,"I have been using Ola s1 air for about 1 year, it's one of the best for inner city travell, it has various modes and simple to understand all options, it has built in GPS app."
OLA ELECTRIC,s1-air,5.0,It's good has high battery capacity it works really good with daily users 151km per hour is its limit .The model is really high quality and won't be damaged by potholes. As it is.
OLA ELECTRIC,s1-air,4.7,Super futures and condition is very great full Ola electric is best choice in money saving and scooter millage is wonderful
OLA ELECTRIC,s1-air,3.7,Performance is good. Range is good. Features are very good. But the after sales service support from ola is very poor.
OLA ELECTRIC,s1-air,4.8,"I have done a test drive and buy affter 2 months experience .,Overall was good, and range is better at this price range and quality is ok ok"
OLA ELECTRIC,s1-air,5.0,BEST PERFORMENCE SPEED AND COMFORTNESS AS MY EXPIRIENCE MANY TYPE OF RIDE CATAGEROIES BEST HIGHT AND BOOT SPACE ACCORDING TO MY OWN PERPOSE
OLA ELECTRIC,s1-air,5.0,Bike bhut accha hai lekin abhi Jo 1000 kaise melega agar melega to maza aa jayega allah ka sukr hai aana to chiye dekho kya hota hai
OLA ELECTRIC,s1-air,5.0,Bike bhut accha hai lekin abhi Jo 1000 kaise melega agar melega to maza aa jayega allah ka sukr hai aana to chiye dekho kya hota hai
OLA ELECTRIC,s1-air,3.8,"The electric motor of the Ola S1 Air is high performing and reliable. Overall, the motor is noiseless which makes the riding experience quite different and enjoyable. I personally."
OLA ELECTRIC,s1-air,3.8,"I have been using the Ola S1 Air in Jaipur for a year. It's been a great experience. It is adequate to use in my routine trips and sometimes hiked up journeys. The power, that is."
OLA ELECTRIC,s1-air,2.7,Ola lack with services n parts availability.the milege they claim 151km is as per their factory standard not on road standards which may reduce upto 40-50 km on road and with.
OLA ELECTRIC,s1-air,1.5,"the worst two-wheeler I have ever ridden. delay in acceleration. fault in trunk lock, my OLA S1 has been in service center for 3 weeks in two months of ownership. Ola customer."
OLA ELECTRIC,s1-air,5.0,Its a good scooty in ev with good performance And in irban area it is very useful than and effortable than petrol bikes
OLA ELECTRIC,s1-air,5.0,I am very impress from it's performance.Sach a very valuable two wheeler. It's average average is very good.
OLA ELECTRIC,s1-air,5.0,excellant product of ola. I was researching on internet about electrick scooty. I found ola is better
OLA ELECTRIC,s1-air,4.0,Good scooter with attractive styling and comfort. Seat base is of poor quality. Mileage - decent range up to 75 to 80kms. Worst service support you can ever get. You can’t get.
OLA ELECTRIC,s1-air,5.0,I am using Ola S1 Air From April 2024. There is not a single issue yet. Almost 100 km range in full charge as mine expected in local drive. Full charge in almost 4.5 to 5 hours.
OLA ELECTRIC,s1-air,2.3,"Pathetic experience. Within 20 days of buying it display is not working, throttle is not picking up, bike gets stuck in mid of the road anywhere."
OLA ELECTRIC,s1-air,3.8,Nice scooty very stylish and comfortable and the range seems reasonable for going to office and coming back
OLA ELECTRIC,s1-air,4.2,Ola has a better range compared to other ev and it has many smart features and has a mobile monitoring while charging and the location of the scooter
OLA ELECTRIC,s1-air,4.0,Overall all functions are good but the looks of the ola is feels some thing is missing and and the design of these scooter is very simple
OLA ELECTRIC,s1-air,5.0,Best ev scooter I have ever seen handling was excellent and also big seat for smooth and comfortable riding
OLA ELECTRIC,s1-air,4.2,"Good bike and very good performance Good on highway and Rough road i ilke this bike so much, Colour are so good and pleasent"
