brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
mahindra,be-6,"Mar 22, 2025",4.7,LOVE AT FIRST SIGHT,"Simply spellbound on first sight of the car Love at first sight . How mahindra is going ahead with the technology and design of their cars, seriously as an Indian it feels sooooo good. But, i just hope someday i will be able to own these beauties. I want to have them parked in front of my home and stare all day. I don't know i may get a chance to e...Read More",simply spellbound first sight car love first sight mahindra going ahead technology design cars seriously indian feels sooooo good hope someday able beauties want parked front home stare day dont know may get chance eread,0.9325,Positive
mahindra,be-6,"Mar 18, 2025",5.0,Mind-blowing,Best electric car in this segment at indian market... You will be satisfied after purchasing this car... I recommend to buy this car and enjoy your journey with high .,best electric car segment indian market satisfied purchasing car recommend buy car enjoy journey high,0.9136,Positive
mahindra,be-6,"Mar 17, 2025",5.0,I Had A Long Test,"I had a long test drive of the BE6 , I was very happy with the drive and safety precious of the car , the side view camera was really good",long test drive be6 happy drive safety precious car side view camera really good,0.9245,Positive
mahindra,be-6,"Mar 16, 2025",5.0,Mhindra Be6,Good car loving it.. never seen such beautiful car with so many features and awsome driving experience. Now its time to booked it and buy.,good car loving never seen beautiful car many features awsome driving experience time booked buy,0.5653,Positive
mahindra,be-6,"Mar 15, 2025",5.0,Bombastic,"Very good car in the price range and the car is good performer on the well road and muddy roads, looks like very stylish and classy like desi Lamborghini ðŸ’ªðŸ»",good car price range car good performer well road muddy roads looks like stylish classy like desi lamborghini ðÿ’ªðÿ»,0.93,Positive
mahindra,be-6,"Mar 14, 2025",5.0,EV Car Ho To Esi,Osm car looking good and comfortable Driving experience is vary smooth one of the best EV car I have ever seen And rate is also very good Range is so long.,osm car looking good comfortable driving experience vary smooth one best ev car ever seen rate also good range long,0.9231,Positive
mahindra,be-6,"Mar 12, 2025",5.0,Mahindra Suv,The mahindra be 6 is best suv under 20 lakh with a futuriatic design advanced features with strong package and performance it is worth to buy as a family car,mahindra 6 best suv 20 lakh futuriatic design advanced features strong package performance worth buy family car,0.886,Positive
mahindra,be-6,"Mar 12, 2025",4.3,Bold And Futuristic,Futuristic and most amazing look Great body design Aesthetics look of vehicle makes my mind crazy The light setup of vehicle and awesome range with insane range makes It a jaw dropper,futuristic amazing look great body design aesthetics look vehicle makes mind crazy light setup vehicle awesome range insane range makes jaw dropper,0.836,Positive
mahindra,be-6,"Mar 11, 2025",2.8,Overall Mahindra Experience,Car price is very high at the price what features you are getting only pack 3 makes sense to buy which itself is expensive and back visibility is very low of this coupe design,car price high price features getting pack 3 makes sense buy expensive back visibility low coupe design,-0.2732,Negative
mahindra,be-6,"Mar 11, 2025",4.7,New Era Of Mahindra,"I have driven so many cars of multiple manufacturers but it is a totally different experience driving an ev and that too of Mahindra be6, loving and enjoying it. Go for it.",driven many cars multiple manufacturers totally different experience driving ev mahindra be6 loving enjoying go,0.8074,Positive
mahindra,xev-9e,"Apr 29, 2025",4.5,Future Ready EV That Blends Comfort,"The Mahindra XEV 9e is a bold step into future of electric mobility by an indian automaker that truly understand local needs. I've been using the XEV 9e for the past few weeks, and i must say it delivers a balanced package of performance, range, and comfort. The instant torque make city driving smooth.",mahindra xev 9e bold step future electric mobility indian automaker truly understand local needs ive using xev 9e past weeks must say delivers balanced package performance range comfort instant torque make city driving smooth,0.7906,Positive
mahindra,xev-9e,"Apr 15, 2025",5.0,Best Ev In Segment,"Best car having all the features and performance, best sound system and best acceleration too , very good seating comfort very good seating quality and entertainment package is best at a price point, good to buy top model as it's very luxurious and fun to drive and battery issue is solve by giving lifetime warranty",best car features performance best sound system best acceleration good seating comfort good seating quality entertainment package best price point good buy top model luxurious fun drive battery issue solve giving lifetime warranty,0.9899,Positive
mahindra,xev-9e,"Apr 13, 2025",5.0,Wow Excellent Car,Very amazing vehicle this time top of the car and the car of the year. The car look like very much perfect for genius people. This car is very smooth color and effectiveness for other peoples. Very comfortable car. This car is very efficiency car. Very much more safety rating car and comfort car for peoples.,amazing vehicle time top car car year car look like much perfect genius people car smooth color effectiveness peoples comfortable car car efficiency car much safety rating car comfort car peoples,0.9678,Positive
mahindra,xev-9e,"Apr 13, 2025",5.0,Mahindra Xev 9e Is A Best Ev In The Market,"It is a very comfortable and very budget friendly car in this price range. The car is also good battery health . The millage of car is better. The main good feature is auto parking in this ev car ,which can provide in the high budget car. The look of the car is awesome than the other car. You can also go for this.",comfortable budget friendly car price range car also good battery health millage car better main good feature auto parking ev car provide high budget car look car awesome car also go,0.9601,Positive
mahindra,xev-9e,"Apr 06, 2025",4.7,9e Is Better Than Be6,Overall good in class. I used this car form last two weeks. Battery backup is good. But main thing is look. So gorgeous. And if you drive this in your city everyone just look at you. Even expensive cars also looks cheap in front of this beast. My experience is very good with Mahindra XEV 9e. I also recommend you buy this over be6.,overall good class used car form last two weeks battery backup good main thing look gorgeous drive city everyone look even expensive cars also looks cheap front beast experience good mahindra xev 9e also recommend buy be6,0.9349,Positive
mahindra,xev-9e,"Mar 27, 2025",4.7,Great Car With Great Price And Comfortability,It is a great car which is inspired by tesla with auto parking and great comfortable seats which are just amazing at great price I'm just in love with this car and the car back look just amazing and the design of the car is just unbelievable with a great mileage and great price just loving this car.,great car inspired tesla auto parking great comfortable seats amazing great price im love car car back look amazing design car unbelievable great mileage great price loving car,0.993,Positive
